,date,Delhi,Haryana,Karnataka,Kerala,Maharashtra,Punjab,Rajasthan,Tamil Nadu,Telengana,Jammu and Kashmir,Ladakh,Uttar Pradesh,Andhra Pradesh,Uttarakhand,Odisha,Puducherry,West Bengal,Chhattisgarh,Chandigarh,Gujarat,Himachal Pradesh,Madhya Pradesh,Bihar,Manipur,Mizoram,Andaman and Nicobar Islands,Goa,Assam,Jharkhand,Arunachal Pradesh,Tripura,Nagaland,Meghalaya,Nagaland#,Jharkhand#,Madhya Pradesh#,Dadar Nagar Haveli,Sikkim,Dadra and Nagar Haveli and Daman and Diu,Telangana,Telangana***,Lakshadweep,Maharashtra***,Chandigarh***,Punjab***,Uttarakhand***,Bihar****,Goa***,Kerala***,Maharashtra****,Chandigarh****,Goa*****
0,2020-03-10,4,14,1,9.0,2.0,1.0,2,1,1.0,1,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-03-11,5,14,4,17.0,2.0,1.0,3,1,1.0,1,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-03-12,6,14,4,17.0,11.0,1.0,3,1,1.0,1,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-03-13,7,14,6,19.0,14.0,1.0,3,1,1.0,1,3,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-03-14,7,14,6,19.0,14.0,1.0,3,1,1.0,2,3,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-03-15,7,14,6,22.0,32.0,1.0,4,1,3.0,2,3,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-03-16,7,14,6,23.0,32.0,1.0,4,1,3.0,3,4,13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-03-17,8,15,11,26.0,39.0,1.0,4,1,5.0,3,6,15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-03-18,10,17,11,27.0,42.0,1.0,4,1,6.0,3,8,16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-03-19,12,17,14,27.0,47.0,2.0,7,2,6.0,4,8,19,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-03-20,17,17,15,28.0,52.0,2.0,17,3,17.0,4,10,23,3.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-03-21,26,17,15,40.0,63.0,13.0,17,3,21.0,4,13,24,3.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2020-03-22,29,21,26,52.0,67.0,21.0,24,7,22.0,4,13,27,5.0,3.0,2.0,1.0,4.0,1.0,5.0,18.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020-03-23,29,26,33,67.0,74.0,21.0,28,9,32.0,4,13,31,7.0,3.0,2.0,1.0,7.0,1.0,6.0,29.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-03-24,30,28,37,95.0,89.0,29.0,32,15,35.0,4,13,33,8.0,4.0,2.0,1.0,9.0,1.0,7.0,33.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-03-25,31,28,41,109.0,128.0,29.0,36,18,35.0,7,13,37,9.0,4.0,2.0,1.0,9.0,1.0,7.0,38.0,3.0,14.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-03-26,36,30,55,118.0,124.0,33.0,41,26,44.0,13,13,41,11.0,5.0,2.0,1.0,10.0,6.0,7.0,43.0,3.0,20.0,6.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-03-27,36,30,55,137.0,130.0,33.0,41,29,45.0,13,13,41,12.0,5.0,2.0,1.0,10.0,6.0,7.0,43.0,3.0,20.0,6.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-03-28,39,33,55,176.0,180.0,38.0,54,40,56.0,20,13,55,14.0,5.0,3.0,1.0,15.0,6.0,8.0,45.0,3.0,30.0,9.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020-03-29,49,33,76,182.0,186.0,38.0,55,49,66.0,31,13,65,19.0,7.0,3.0,1.0,18.0,7.0,8.0,58.0,3.0,30.0,11.0,1.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-03-30,87,36,83,202.0,198.0,38.0,59,67,71.0,48,13,82,23.0,7.0,3.0,1.0,22.0,7.0,8.0,69.0,3.0,47.0,15.0,1.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-03-31,97,40,83,234.0,216.0,41.0,74,74,79.0,54,13,101,40.0,7.0,3.0,1.0,26.0,8.0,13.0,73.0,3.0,47.0,15.0,1.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2020-04-01,152,43,101,241.0,302.0,42.0,93,234,96.0,62,13,103,83.0,7.0,4.0,3.0,37.0,9.0,16.0,82.0,3.0,66.0,23.0,1.0,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2020-04-02,219,43,110,265.0,335.0,46.0,108,234,107.0,62,13,113,86.0,7.0,4.0,3.0,53.0,9.0,16.0,87.0,3.0,99.0,24.0,1.0,1.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2020-04-03,219,49,124,286.0,335.0,48.0,167,309,158.0,75,14,172,132.0,10.0,5.0,5.0,63.0,9.0,18.0,95.0,6.0,104.0,29.0,2.0,1.0,10.0,6.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2020-04-04,445,49,128,295.0,490.0,57.0,200,411,159.0,75,14,174,161.0,16.0,5.0,5.0,69.0,9.0,18.0,105.0,6.0,104.0,30.0,2.0,1.0,10.0,7.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2020-04-05,503,59,144,306.0,490.0,57.0,200,485,269.0,106,14,227,190.0,22.0,20.0,5.0,80.0,9.0,18.0,122.0,6.0,165.0,30.0,2.0,1.0,10.0,7.0,26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2020-04-06,523,84,151,314.0,748.0,76.0,274,571,321.0,109,14,305,226.0,26.0,21.0,5.0,80.0,10.0,18.0,144.0,13.0,165.0,32.0,2.0,1.0,10.0,7.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2020-04-07,576,90,175,327.0,868.0,91.0,288,621,364.0,116,14,305,266.0,31.0,42.0,5.0,91.0,10.0,18.0,165.0,13.0,229.0,32.0,2.0,1.0,10.0,7.0,26.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2020-04-08,576,147,175,336.0,1018.0,91.0,328,690,427.0,116,14,343,305.0,31.0,42.0,5.0,99.0,10.0,18.0,165.0,18.0,229.0,38.0,2.0,1.0,10.0,7.0,27.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2020-04-09,669,169,181,345.0,1135.0,101.0,383,738,442.0,158,14,410,348.0,35.0,42.0,5.0,103.0,10.0,18.0,179.0,18.0,259.0,39.0,2.0,1.0,11.0,7.0,28.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2020-04-10,898,169,197,357.0,1364.0,132.0,463,834,473.0,184,15,431,363.0,35.0,44.0,5.0,116.0,10.0,18.0,241.0,28.0,259.0,60.0,2.0,1.0,11.0,7.0,29.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2020-04-11,903,177,214,364.0,1574.0,132.0,553,911,504.0,207,15,433,381.0,35.0,48.0,7.0,126.0,18.0,18.0,308.0,28.0,443.0,60.0,2.0,1.0,11.0,7.0,29.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2020-04-12,1069,185,226,374.0,1761.0,151.0,700,969,504.0,224,15,452,381.0,35.0,54.0,7.0,134.0,25.0,19.0,432.0,32.0,564.0,64.0,2.0,1.0,11.0,7.0,29.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2020-04-13,1154,185,247,376.0,1985.0,167.0,812,1075,562.0,245,15,483,432.0,35.0,54.0,7.0,152.0,31.0,21.0,539.0,32.0,604.0,64.0,2.0,1.0,11.0,7.0,31.0,19.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2020-04-14,1510,199,258,379.0,2337.0,176.0,879,1173,624.0,270,15,657,473.0,35.0,55.0,7.0,190.0,31.0,21.0,617.0,32.0,730.0,66.0,2.0,1.0,11.0,7.0,31.0,24.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2020-04-15,1561,199,277,387.0,2687.0,186.0,1005,1204,647.0,278,17,735,503.0,37.0,60.0,7.0,213.0,33.0,21.0,695.0,33.0,987.0,70.0,2.0,1.0,11.0,7.0,33.0,27.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2020-04-16,1578,205,315,388.0,2919.0,186.0,1023,1242,698.0,300,17,773,534.0,37.0,60.0,7.0,231.0,33.0,21.0,871.0,35.0,1120.0,74.0,2.0,1.0,11.0,7.0,33.0,28.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2020-04-17,1640,205,353,395.0,3205.0,186.0,1131,1267,743.0,314,18,846,572.0,37.0,60.0,7.0,255.0,36.0,21.0,1021.0,35.0,1308.0,83.0,2.0,1.0,11.0,7.0,35.0,29.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2020-04-18,1707,225,371,396.0,3323.0,202.0,1229,1323,791.0,328,18,969,603.0,42.0,60.0,7.0,287.0,36.0,21.0,1272.0,38.0,1355.0,85.0,2.0,1.0,12.0,7.0,35.0,33.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2020-04-19,1893,233,384,400.0,3651.0,219.0,1351,1372,844.0,341,18,1084,603.0,42.0,61.0,7.0,310.0,36.0,23.0,1604.0,39.0,1407.0,86.0,2.0,1.0,14.0,7.0,35.0,35.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2020-04-20,2003,233,395,402.0,4203.0,219.0,1478,1477,873.0,350,18,1176,722.0,44.0,68.0,7.0,339.0,36.0,26.0,1851.0,39.0,1485.0,96.0,2.0,1.0,15.0,7.0,35.0,42.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2020-04-21,2081,254,415,408.0,4669.0,245.0,1576,1520,919.0,368,18,1294,757.0,46.0,74.0,7.0,392.0,36.0,26.0,2066.0,39.0,1540.0,114.0,2.0,1.0,16.0,7.0,35.0,46.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2020-04-22,2156,254,425,427.0,5221.0,251.0,1801,1596,945.0,380,18,1412,813.0,46.0,82.0,7.0,423.0,36.0,27.0,2272.0,39.0,1592.0,126.0,2.0,1.0,17.0,7.0,35.0,0.0,1.0,2.0,0.0,12.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2020-04-23,2248,262,443,438.0,5652.0,277.0,1890,1629,960.0,407,18,1509,895.0,46.0,83.0,7.0,456.0,36.0,27.0,2407.0,40.0,1695.0,148.0,2.0,1.0,18.0,7.0,35.0,49.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2020-04-24,2376,272,463,448.0,6430.0,277.0,1964,1683,984.0,427,18,1604,955.0,47.0,90.0,7.0,514.0,36.0,27.0,2624.0,40.0,1852.0,176.0,2.0,1.0,22.0,7.0,36.0,55.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2020-04-25,2514,272,489,451.0,6817.0,298.0,2034,1755,984.0,454,20,1778,1061.0,48.0,94.0,7.0,571.0,36.0,28.0,2815.0,40.0,1952.0,228.0,2.0,1.0,27.0,7.0,36.0,59.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2020-04-26,2625,289,501,458.0,7628.0,298.0,2083,1821,991.0,494,20,1843,1097.0,50.0,103.0,7.0,611.0,37.0,30.0,3071.0,40.0,2096.0,251.0,2.0,1.0,33.0,7.0,36.0,67.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2020-04-27,2918,289,511,469.0,8068.0,313.0,2185,1885,1002.0,523,20,1955,1177.0,51.0,108.0,8.0,649.0,37.0,30.0,3301.0,40.0,2168.0,277.0,2.0,1.0,33.0,7.0,36.0,82.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2020-04-28,3108,296,520,482.0,8590.0,313.0,2262,1937,1004.0,546,22,2043,1259.0,51.0,118.0,8.0,697.0,37.0,40.0,3548.0,40.0,2368.0,346.0,2.0,1.0,33.0,7.0,38.0,103.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2020-04-29,3314,310,532,486.0,9318.0,322.0,2364,2058,1012.0,565,22,2115,1332.0,54.0,119.0,8.0,725.0,38.0,56.0,3774.0,40.0,0.0,383.0,2.0,1.0,33.0,7.0,38.0,105.0,1.0,2.0,0.0,12.0,0.0,0.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2020-04-30,3439,310,557,496.0,9915.0,357.0,2438,2162,1012.0,581,22,2203,1403.0,55.0,128.0,8.0,758.0,38.0,56.0,4082.0,40.0,2660.0,403.0,2.0,1.0,33.0,7.0,42.0,107.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2020-05-01,3515,313,576,497.0,10498.0,357.0,2584,2323,1039.0,614,22,2281,1463.0,57.0,143.0,8.0,795.0,40.0,56.0,4395.0,40.0,2719.0,426.0,2.0,1.0,33.0,7.0,42.0,111.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2020-05-02,3738,360,598,498.0,11506.0,772.0,2666,2526,1057.0,639,22,2455,1525.0,58.0,154.0,8.0,795.0,43.0,88.0,4721.0,40.0,2719.0,471.0,2.0,1.0,33.0,7.0,43.0,111.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2020-05-03,4122,394,606,500.0,12296.0,772.0,2772,2757,1063.0,666,40,2626,1583.0,59.0,160.0,8.0,922.0,43.0,94.0,5055.0,40.0,2846.0,482.0,2.0,1.0,33.0,7.0,43.0,115.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2020-05-04,4549,442,642,500.0,12974.0,1102.0,2886,3023,1082.0,701,41,2742,1650.0,60.0,163.0,8.0,963.0,57.0,94.0,5428.0,40.0,2942.0,517.0,2.0,1.0,33.0,7.0,43.0,115.0,1.0,16.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2020-05-05,4898,517,659,500.0,14541.0,1233.0,3061,3550,1085.0,726,41,2859,1717.0,60.0,170.0,9.0,1259.0,58.0,102.0,5804.0,41.0,3049.0,529.0,2.0,1.0,33.0,7.0,43.0,115.0,1.0,29.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2020-05-06,5104,548,671,502.0,15525.0,1451.0,3158,4058,1096.0,741,41,2880,1717.0,61.0,175.0,9.0,1344.0,59.0,111.0,6245.0,42.0,3049.0,536.0,2.0,1.0,33.0,7.0,43.0,125.0,1.0,43.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2020-05-07,5532,594,693,503.0,16758.0,1516.0,3317,4829,1107.0,775,41,2998,1777.0,61.0,185.0,9.0,1456.0,59.0,120.0,6625.0,45.0,3138.0,542.0,2.0,1.0,33.0,7.0,45.0,127.0,1.0,43.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2020-05-08,5980,625,705,503.0,17974.0,1644.0,3427,5409,1123.0,793,42,3071,1847.0,61.0,219.0,9.0,1548.0,59.0,135.0,7012.0,46.0,3252.0,550.0,2.0,1.0,33.0,7.0,54.0,132.0,1.0,65.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2020-05-09,6318,647,753,503.0,19063.0,1731.0,3579,6009,1133.0,823,42,3214,1887.0,63.0,271.0,9.0,1678.0,59.0,150.0,7402.0,50.0,3341.0,571.0,2.0,1.0,33.0,7.0,59.0,132.0,1.0,118.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2020-05-10,6542,675,794,505.0,20228.0,1762.0,3708,6535,1163.0,836,42,3373,1930.0,67.0,294.0,9.0,1786.0,59.0,169.0,7796.0,50.0,3614.0,591.0,2.0,1.0,33.0,7.0,63.0,156.0,1.0,134.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2020-05-11,6923,703,848,512.0,22171.0,1823.0,3814,7204,1196.0,861,42,3467,1980.0,68.0,377.0,9.0,1939.0,59.0,169.0,8194.0,55.0,3614.0,696.0,2.0,1.0,33.0,7.0,63.0,157.0,1.0,150.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2020-05-12,7233,730,862,519.0,23401.0,1877.0,3988,8002,1275.0,879,42,3573,2018.0,68.0,414.0,12.0,2063.0,59.0,174.0,8541.0,59.0,3785.0,747.0,2.0,1.0,33.0,7.0,65.0,160.0,1.0,152.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2020-05-13,7639,780,925,524.0,24427.0,1914.0,4126,8718,1326.0,934,42,3664,2090.0,69.0,437.0,13.0,2173.0,59.0,187.0,8903.0,65.0,3986.0,831.0,2.0,1.0,33.0,7.0,65.0,172.0,1.0,154.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2020-05-14,7998,793,959,534.0,25922.0,1924.0,4328,9227,1367.0,971,43,3729,2137.0,72.0,538.0,13.0,2290.0,59.0,187.0,9267.0,66.0,4173.0,940.0,2.0,1.0,33.0,7.0,80.0,173.0,1.0,155.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
